rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/1017021-quo_vadis,Quo Vadis?,Bosley Crowther,True,Fresh,Rotten,2011,"It was made, we suspect, for those who like grandeur and noise -- and no punctuation. It will probably be a vast success.",unknown,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']","{'neg': 0.142, 'neu': 0.548, 'pos': 0.31, 'compound': 0.7351}",0.7351
m/1017021-quo_vadis,Quo Vadis?,"Michael W. Phillips, Jr.",False,Fresh,Fresh,2006,"Pretty good, almost despite all the excess.",male,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.45, 'pos': 0.55, 'compound': 0.7269}",0.7269
m/1021015-ten_commandments,The Ten Commandments,Tom Tunney,False,Fresh,Fresh,2006,An epic soap opera of an event -- the running time is longer than any church service -- that still impresses more than it amuses.,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.7239}",0.7239
m/1011626-king_of_kings,King of Kings,Matt Brunson,False,Fresh,Fresh,2020,"Because the makers of this film took a chance by casting heartthrob Jeffrey Hunter as Christ, this was labeled I Was a Teenage Jesus (a play, of course, on the era's I Was a Teenage Werewolf). But the movie is far better than that tag would suggest.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.7227}",0.7227
m/1125461-luther,Luther,Kirk Honeycutt,True,Rotten,Fresh,2003,"Shot on 100 locations in three countries and outfitted with impressive props, costumes, art direction and medieval streets, Luther makes up for what it lacks in vigorous storytelling with such production values.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.7184}",0.7184
m/10006007-the_second_chance,The Second Chance,Kam Williams,False,Rotten,Rotten,2007,"A modern morality play whose positive messages are undercut by its pandering, paternalistic tone.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.7184}",0.7184
m/black_nativity,Black Nativity,Chris Vognar,True,Rotten,Fresh,2013,Powered by an infusion of gospel and hip-hop that cleverly bridges gaps between generations and values.,mostly_male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.7184}",0.7184
m/8-the-mormon-proposition,8: The Mormon Proposition,Sean Gandert,False,Fresh,Rotten,2010,"The film also fails to take into account the many other factors in play during the 2008 election, narrowing events down to one all-encompassing Mormon-based explanation. 8 means well, but is too blinded by its own biases to do its cause justice.",male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.041, 'neu': 0.791, 'pos': 0.168, 'compound': 0.714}",0.714
m/act_of_god,Act of God,Avi Offer,False,Fresh,Rotten,2009,"A mildly engaging documentary that feels somewhat incomplete without enough insight, revelations and thorough analysis. Ultimately, it doesn't quite find the right balance between entertaining the audience and provoking them intellectually.",male,"['Art House & International', 'Documentary', 'Faith & Spirituality']","{'neg': 0.051, 'neu': 0.732, 'pos': 0.217, 'compound': 0.7096}",0.7096
m/black_nativity,Black Nativity,Steve Davis,False,Rotten,Rotten,2013,"A hybrid of Hallmark Hall of Fame and Glee, Lemmons' muddled adaptation is neither fish nor fowl, a filmmaking choice that denies Black Nativity much of its emotional potential.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.081, 'neu': 0.667, 'pos': 0.252, 'compound': 0.7096}",0.7096
m/black_nativity,Black Nativity,Bilge Ebiri,True,Rotten,Fresh,2013,"It doesn't always work as drama, but as a musical, it's often fantastic.",female,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.7096}",0.7096
m/1170009-conversations_with_god,Conversations With God,Kyle Smith,True,Rotten,Rotten,2006,"God, if you exist, why do you keep letting morons like Walsch get rich?",mostly_female,"['Drama', 'Faith & Spirituality']","{'neg': 0.112, 'neu': 0.488, 'pos': 0.4, 'compound': 0.7096}",0.7096
m/black_nativity,Black Nativity,Stephen Farber,True,Rotten,Fresh,2013,A first-rate cast enlivens this ambitious but syrupy holiday musical.,male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.544, 'pos': 0.456, 'compound': 0.7061}",0.7061
m/1011626-king_of_kings,King of Kings,Jonathan Rosenbaum,True,Fresh,Fresh,2000,This quirky 'Scope biblical spectacular is a lot more thoughtful and interesting than most.,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.653, 'pos': 0.347, 'compound': 0.7056}",0.7056
m/8-the-mormon-proposition,8: The Mormon Proposition,Chris Faraone,False,Fresh,Fresh,2010,The Mormon Proposition is about as subjective as documentaries get. The good news is that Cowan and Greenstreet are compelling enough to convince you that only one side of this debate deserves a voice.,mostly_male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.7003}",0.7003
m/brother_sun_sister_moon,"Brother Sun, Sister Moon (Fratello sole, sorella luna)",Frederic and Mary Ann Brussat,False,Rotten,Fresh,2002,Presents an inspiring and edifying portrait of St. Francis's spiritual practice of devotion and his humble life of service.,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.7003}",0.7003
m/1125461-luther,Luther,Robert Koehler,True,Rotten,Rotten,2003,"Even with Joseph Fiennes as a visceral, intellectual Martin Luther, the latest bigscreen take on the Christian reformer proceeds like a stultifying history pageant rather than a movie with a pulse of its own.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.7003}",0.7003
m/black_nativity,Black Nativity,Sandy Schaefer,False,Rotten,Fresh,2013,"Black Nativity is ungainly in execution, yet still infused with enough passion and reverence for Hughes' original work to be more success than failure.",mostly_female,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.108, 'neu': 0.609, 'pos': 0.283, 'compound': 0.6936}",0.6936
m/1021015-ten_commandments,The Ten Commandments,James Plath,False,Fresh,Fresh,2005,"Still a grand biblical epic that's just a notch below ""Ben-Hur"" in terms of its performances, narrative drama, and special effects.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.6908}",0.6908
m/black_nativity,Black Nativity,Moira MacDonald,True,Rotten,Fresh,2013,"""Black Nativity"" is such a likable and positive experience that you readily forgive its bumpy moments.",female,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.695, 'pos': 0.305, 'compound': 0.6908}",0.6908
m/1010555-inherit_the_wind,Inherit the Wind,Steve Crum,False,Fresh,Fresh,2008,"Stagey yes, but powerful Tracy and March acting + subject matter make this a must see.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.621, 'pos': 0.379, 'compound': 0.6908}",0.6908
m/black_nativity,Black Nativity,Jim Judy,False,Rotten,Rotten,2013,"Had Lemmons played more with the fantastical elements as she did in that one scene and included some powerhouse numbers to rouse one's spirits and emotions, this could have been something. (Full Content Review for Parents also available)",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.6872}",0.6872
m/bonhoeffer,Bonhoeffer,Laura Clifford,False,Fresh,Rotten,2003,"The documentary ""Bonhoeffer"" is certainly interesting due to its subject, but not very cinematic or emotionally engaging",female,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.6858}",0.6858
m/1011626-king_of_kings,King of Kings,John J. Puccio,False,Fresh,Fresh,2011,"Although it may rely a little too heavily on spectacle, it features fine acting, direction, and photography. On Blu-ray it makes a splendid showing.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.6808}",0.6808
m/bonhoeffer,Bonhoeffer,Jane Sumner,True,Fresh,Fresh,2003,"There is more to the philosophy and faith of Dietrich Bonhoeffer than a 90-minute documentary can begin to cover, but this is a powerful and timely introduction.",female,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.6808}",0.6808
m/black_nativity,Black Nativity,Ty Burr,True,Rotten,Rotten,2013,"Takes Hughes' nativity story and shoves it into the far background of a sincere but tritely told modern drama about family, faith, and redemption.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.6757}",0.6757
m/1011028-jesus_christ_superstar,Jesus Christ Superstar,Roger Ebert,True,Rotten,Fresh,2004,"Jewison, a director of large talent, has taken a piece of commercial shlock and turned it into a Biblical movie with dignity.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.6705}",0.6705
m/black_nativity,Black Nativity,Mary Houlihan,True,Rotten,Fresh,2013,"Kasi Lemmons' contemporary adaptation is an uplifting holiday extravaganza with a musical score filled with familiar spiritual standards + some new songs by Raphael Saadiq and Laura Karpman that underscore themes of faith, healing and family.",mostly_female,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.6705}",0.6705
m/augustine_2012,Augustine,Ernest Hardy,True,Fresh,Fresh,2013,"The film is something of a paradox, simultaneously passionate and dispassionate, its ending tethered to both bruised triumph and a sense of things falling apart.",male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.105, 'neu': 0.667, 'pos': 0.228, 'compound': 0.6705}",0.6705
m/black_nativity,Black Nativity,Tom Long,True,Rotten,Fresh,2013,"Hudson soars (duh) on the vocal numbers, and Whitaker (double duh) is a tower of integrity and crushingly human. But ""Black Nativity"" isn't about stars, it's about unity, faith and family. As such it shines.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.6705}",0.6705
m/black_nativity,Black Nativity,Justin Chang,True,Rotten,Rotten,2013,A bold but clumsy attempt to bring Langston Hughes' popular musical to life onscreen.,male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.6705}",0.6705
m/10002635-bridge_of_san_luis_rey,The Bridge of San Luis Rey,Brandon Fibbs,False,Rotten,Rotten,2008,The Bridge of San Luis Rey is a beautiful movie. The film's shooting locations are exquisite. The sets are stunning. The costumes are gorgeous. The actors are superlative. Too bad the movie sucks.,male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.138, 'neu': 0.621, 'pos': 0.241, 'compound': 0.6705}",0.6705
m/8-the-mormon-proposition,8: The Mormon Proposition,Bill Goodykoontz,True,Fresh,Rotten,2010,"There is a message here of the necessity for tolerance, but 8: The Mormon Proposition would have been better had its makers presented it in a more consistent, artful fashion.",male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.6652}",0.6652
m/1170009-conversations_with_god,Conversations With God,William Lobdell,True,Rotten,Rotten,2006,"OK, Lord... For starters, since when do you talk like Dr. Phil?",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.6633}",0.6633
m/black_nativity,Black Nativity,Amon Warmann,False,Rotten,Rotten,2019,"Even though the principal (and poignant) message of forgiveness eventually wins through, the melodrama endured to get there is a high price to pay.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.051, 'neu': 0.735, 'pos': 0.213, 'compound': 0.6597}",0.6597
m/1125461-luther,Luther,Rex Roberts,False,Rotten,Rotten,2003,"Luther would have been better served had the filmmakers, like Protestants, kept things simple and straightforward.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.6597}",0.6597
m/black_narcissus,Black Narcissus,MFB Critics,False,Fresh,Fresh,2015,"The natural colour is beautiful; but, more, the rhythm of camera movement is recurrently used in combination with an overtinting of the whole scene, at significant dramatic moments, to produce an emphasis we have not seen before.",unknown,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.6597}",0.6597
m/1170009-conversations_with_god,Conversations With God,Luke Y. Thompson,True,Rotten,Rotten,2006,"It's an agreeable enough tale right up until God butts in and starts talking; even if you can swallow the premise, it isn't particularly cinematic to watch a guy endlessly scribbling on legal pads.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.6597}",0.6597
m/augustine_2012,Augustine,Michael O'Sullivan,True,Fresh,Fresh,2013,"Fiercely yet faithfully imagined by... Alice Winocur, [the film] is not exclusively a mystery. It's also part love story, part horror story, as well as a parable of gender, power and the enduring enigma that is the mind-body connection.",male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.081, 'neu': 0.721, 'pos': 0.199, 'compound': 0.6597}",0.6597
m/1125461-luther,Luther,Chris Armstrong,False,Rotten,Fresh,2003,"There are enough sympathetic figures in the Catholic establishment (Matthieu Carriere's Cardinal Cajetan chief among them) to create some sense of historical nuance. Moreover, we get to see some warts of the Reformation.",mostly_male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.6597}",0.6597
m/black_nativity,Black Nativity,David Noh,False,Rotten,Rotten,2013,"There's a wealth of talent, most of it poorly used, in this disappointingly misconceived holiday offering.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.146, 'neu': 0.477, 'pos': 0.377, 'compound': 0.6514}",0.6514
m/augustine_2012,Augustine,Stanley Kauffmann,True,Fresh,Fresh,2013,The writer-director Alice Winocour creates a kind of subdued excitement of discovery.,male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.629, 'pos': 0.371, 'compound': 0.6486}",0.6486
m/black_nativity,Black Nativity,Kam Williams,False,Rotten,Fresh,2013,A timeless parable as memorable for its spiritual music as for its moving message about the importance of faith and family.,male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.6486}",0.6486
