rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/1155467-glory_road,Glory Road,Louis B. Hobson,False,Rotten,Fresh,2006,"To the credit of everyone involved with Disney's Glory Road, all things familiar still become exhilarating and inspirational.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.536, 'pos': 0.464, 'compound': 0.9022}",0.9022
m/because_of_winndixie,Because of Winn-Dixie,Peter Debruge,False,Rotten,Fresh,2005,Plenty entertaining and chock full of valuable lessons about friendship and respect.,male,"['Comedy', 'Drama', 'Kids & Family', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.4, 'pos': 0.6, 'compound': 0.9001}",0.9001
m/1155467-glory_road,Glory Road,David Hiltbrand,True,Rotten,Rotten,2006,"Viewed as a re-creation of a watershed moment, Glory Road is sturdy, efficient, perhaps even worthy. Taken as cinema, however, it falls far short of inspiring.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.9001}",0.9001
m/1017776-rocky,Rocky,Matthew Pejkovic,False,Certified-Fresh,Fresh,2010,"Stallone proves that when given the right material he can act with the best of them. His turn as Rocky Balboa is not only the best performance of that year, but it is also one of the best performances in the history of the silver screen.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.9001}",0.9001
m/battle_of_the_sexes,Battle of the Sexes,Allan Hunter,False,Certified-Fresh,Fresh,2017,"Carell finds the outrageous and the sad within Riggs' personality but it is the warmth and force of Stone's highly convincing performance that wins game, set and film.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.101, 'neu': 0.574, 'pos': 0.325, 'compound': 0.8998}",0.8998
m/1001634-bang_the_drum_slowly,Bang The Drum Slowly,Alan R. Howard,True,Fresh,Fresh,2018,"The movie sometimes loses track of its story and rambles for puzzling stretches of unfocused scenes. But it succeeds best with the breezy, warm scenes of baseball life and with such sterling character bits...",male,"['Classics', 'Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.078, 'neu': 0.645, 'pos': 0.277, 'compound': 0.899}",0.899
m/battle_of_the_sexes,Battle of the Sexes,Max Weiss,False,Certified-Fresh,Fresh,2017,"With its genius cast, wonderfully calibrated emotional and comic beats, and brilliant 70s mimesis, Battle of the Sexes is slick, commercial filmmaking at its best.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.072, 'neu': 0.554, 'pos': 0.374, 'compound': 0.8979}",0.8979
m/1155467-glory_road,Glory Road,Roger Moore,True,Rotten,Fresh,2006,"When a movie this corny still inspires, 'feel good' feels just right. Stay through the credits, when the 'real' coach and players talk, and you'll see the real Glory in this tale.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.8957}",0.8957
m/bleed_for_this,Bleed For This,Rob Carnevale,False,Fresh,Fresh,2016,Strong performances and a genuinely remarkable real-life tale help Ben Younger's boxing drama Bleed For This rise above the similarities it undoubtedly shares with other films in the genre.,male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.67, 'pos': 0.33, 'compound': 0.8957}",0.8957
m/10009355-sugar,Sugar,Ann Hornaday,True,Certified-Fresh,Fresh,2009,"With the moving, absorbing drama Sugar, Boden and Fleck not only avoid the sophomore slump, they demolish it, delivering a film of rare intelligence, beauty and compassion.",female,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.651, 'pos': 0.349, 'compound': 0.8954}",0.8954
m/1212694-blind_side,The Blind Side,Kevin A. Ranson,False,Fresh,Fresh,2010,"With far less potential than Precious, superior production values and the willingness to tell the story in a straightforward way prove to be the right formula.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.8942}",0.8942
m/1212694-blind_side,The Blind Side,Brigit Grant,False,Fresh,Fresh,2017,"[It] is all about the family's altruism and turns a blind eye to silent Michael, with father Sean offering up the excuse: ""Michael's gift is his ability to forget."" I'm not convinced but that didn't stop me from enjoying the film and admiring Bullock.",female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.065, 'neu': 0.653, 'pos': 0.282, 'compound': 0.8911}",0.8911
m/1093641-hurricane,The Hurricane,William Arnold,False,Certified-Fresh,Fresh,2000,"A moving testament to the power of love, the written word and a boy's faith in his hero.",male,"['Drama', 'Mystery & Suspense', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.551, 'pos': 0.449, 'compound': 0.891}",0.891
m/battle_of_the_sexes,Battle of the Sexes,Helen O'Hara,True,Certified-Fresh,Fresh,2017,"Faris and Dayton are interested in how the players got there, not in the game itself, and their emphasis on the whole environment of the match creates a far richer and chewier film than the usual triumphant sports drama.",female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.891}",0.891
m/10009355-sugar,Sugar,Chris Hewitt,False,Certified-Fresh,Fresh,2009,"Fleck and Boden probably will get better at making movies, but for now, they can get by with this: They are curious about what makes people tick, and they have a talent for making us curious, too.",mostly_male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.8898}",0.8898
m/battle_of_the_sexes,Battle of the Sexes,Al Hoff,False,Certified-Fresh,Fresh,2017,"It's mostly lighthearted fun. The two leads exhibit familiar character beats: Stone is sweet, toggling between tentative and quietly determined, while Carell finds the note of pathos beneath Riggs' braying goofball.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.701, 'pos': 0.299, 'compound': 0.8885}",0.8885
m/10009355-sugar,Sugar,Melissa Anderson,True,Certified-Fresh,Fresh,2009,"Anna Boden and Ryan Fleck have transformed some of the saggiest, most clichéd genres with smarts, non-screechy politics, superb acting, and visual beauty.",female,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.8885}",0.8885
m/1216015-horse_boy,The Horse Boy,Roger Ebert,True,Fresh,Fresh,2009,"In the footage taken after the healing, we never see Rowan, except when he is happily playing with his new friends or smiling with his parents. Is that the whole story? You decide.",male,"['Documentary', 'Special Interest', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.716, 'pos': 0.284, 'compound': 0.8885}",0.8885
m/a_league_of_ordinary_gentlemen,A League of Ordinary Gentlemen,Erik Childress,False,Fresh,Fresh,2005,"Great characters, big laughs and a helluva climax all combine to make this one of the most entertaining sports documentaries ever made.",male,"['Comedy', 'Documentary', 'Special Interest', 'Television', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.8883}",0.8883
m/10009355-sugar,Sugar,Claudia Puig,True,Certified-Fresh,Fresh,2009,"Easily one of the year's best, Sugar is an intelligent and sublimely moving film that should not be missed.",female,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.8882}",0.8882
m/battle_of_the_sexes,Battle of the Sexes,André Hereford,False,Certified-Fresh,Fresh,2017,"The legacy lives on through Stone's remarkable performance - and through King herself, who continues to inspire people of all genders to stand up and be respected.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.689, 'pos': 0.311, 'compound': 0.886}",0.886
m/10009355-sugar,Sugar,Ryan Cracknell,False,Certified-Fresh,Fresh,2010,"Fresh perspectives offer fresh ideas, even if they don't result in a smile and a happy Frank Sinatra song about love.",mostly_male,"['Drama', 'Sports & Fitness']","{'neg': 0.074, 'neu': 0.489, 'pos': 0.437, 'compound': 0.8857}",0.8857
m/brother_2010,Brother (Hermano),Robert Abele,True,Rotten,Fresh,2012,"""Hermano"" is well-trod acreage, but there's a vitality here that's easy to appreciate.",male,"['Art House & International', 'Drama', 'Kids & Family', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.8847}",0.8847
m/battle_of_the_sexes,Battle of the Sexes,Tori Brazier,False,Certified-Fresh,Fresh,2019,"Everyone loves a classic underdog sports story like this, and it's great to throw the weight - and context - of women's lib behind it too.",female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.8834}",0.8834
m/10009355-sugar,Sugar,Tim Robey,True,Certified-Fresh,Fresh,2009,"Sugar, winningly played by the complete newcomer Soto, isn't a cut-out ingenu but a testy, competitive, driven but fallible person. The road he follows is modest, but the film is beautiful and searching in letting him find it for himself.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.751, 'pos': 0.249, 'compound': 0.882}",0.882
m/10006849-once_in_a_lifetime,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,Cherryl Dawson and Leigh Ann Palone,False,Certified-Fresh,Fresh,2006,"It has some funny scenes and wild characters who reflect back on the glory years, where the clashes of ego were as legendary as Pelé's amazing bicycle-kick goals.",unknown,"['Documentary', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.71, 'pos': 0.29, 'compound': 0.8807}",0.8807
m/because_of_winndixie,Because of Winn-Dixie,Eric Lurio,False,Rotten,Fresh,2005,"It's all very sweet, the acting is excellent, especially Tyson and young Ms. Robb. The dog is very good too.",male,"['Comedy', 'Drama', 'Kids & Family', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.8803}",0.8803
m/battle_of_the_sexes,Battle of the Sexes,Matthew Norman,True,Certified-Fresh,Fresh,2017,Stone gives her best performance since she first exploded as a fully formed generational talent in 2010's Easy A.,male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.596, 'pos': 0.404, 'compound': 0.8797}",0.8797
m/10009355-sugar,Sugar,A.O. Scott,True,Certified-Fresh,Fresh,2009,"It is both sad and hopeful, but the film's sorrow and its optimism arise from its rarest and most thrilling quality, which is its deep and humane honesty.",unknown,"['Drama', 'Sports & Fitness']","{'neg': 0.15, 'neu': 0.495, 'pos': 0.355, 'compound': 0.879}",0.879
m/beerfest,Beerfest,Chris Hewitt,False,Rotten,Fresh,2006,Beerfest has a good time making fun of two genres: Mighty Ducks/team-of-plucky-misfits movies and Magnificent Seven/assemble-a-crack-team-of-experts movies.,mostly_male,"['Comedy', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.8779}",0.8779
m/1155467-glory_road,Glory Road,Sara Michelle Fetters,False,Rotten,Fresh,2006,"It is a perfectly nice, often times thrilling, overall remarkably superficial and glossy foray into the sporting world, just barely stepping above the cliches of the genre it so often embraces upon it's way to a feel-good climax.",female,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.8779}",0.8779
m/1155467-glory_road,Glory Road,John Venable,False,Rotten,Fresh,2006,"Until inspirational sports films stop making us feel good, expect several more. This is a fun ride that will make you smile.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.072, 'neu': 0.525, 'pos': 0.403, 'compound': 0.8768}",0.8768
m/because_of_winndixie,Because of Winn-Dixie,David Cornelius,False,Rotten,Fresh,2005,[It's] a delightfully moving experience... It's more than a good kids' movie; it's a good movie for everyone.,male,"['Comedy', 'Drama', 'Kids & Family', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.544, 'pos': 0.456, 'compound': 0.8766}",0.8766
m/1208128-tyson,Tyson,Jason Di Rosso,False,Certified-Fresh,Fresh,2009,"In the end this is an unflinching portrait of a man, honest and beguiling. It puts Tyson's sins into context, but never excuses him. In a way, it's also a very American story about success from nothing and the double-edged sword of money and fame.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.039, 'neu': 0.744, 'pos': 0.216, 'compound': 0.8765}",0.8765
m/battle_of_the_sexes,Battle of the Sexes,Elinor Jones,False,Certified-Fresh,Fresh,2017,"It's fun and suspenseful, and rounded out by a delightful supporting cast, including Sarah Silverman and Alan Cummings.",female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.583, 'pos': 0.417, 'compound': 0.875}",0.875
m/1158528-goal,Goal! The Dream Begins (Goal!: The Impossible Dream),Roger Moore,True,Rotten,Rotten,2006,"Disney goes to the sports-movie-formula well once too often with Goal! The Dream Begins, which is essentially The Rookie or The Greatest Game Ever Played on a soccer pitch.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.8748}",0.8748
m/1212694-blind_side,The Blind Side,Steve Rhodes,False,Fresh,Fresh,2009,"In probably her best performance ever, Sandra Bullock is downright brilliant. As in CRASH, Bullock proves again that she is much better at drama than comedy.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.091, 'neu': 0.555, 'pos': 0.354, 'compound': 0.874}",0.874
m/battle_of_the_sexes,Battle of the Sexes,Mara Reinstein,False,Certified-Fresh,Fresh,2017,"Billy Jean King wins. Not just the 1973 Battle of the Sexes tennis match against Bobby Riggs, but the hugely entertaining and inspiring movie of the same name. It's all aces.",female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.046, 'neu': 0.683, 'pos': 0.272, 'compound': 0.8731}",0.8731
m/1155467-glory_road,Glory Road,Willie Waffle,False,Rotten,Fresh,2006,"a classic crowd pleasing movie full of predictability, but it comes with some good acting, a little humor and a touching story as well.",mostly_male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.609, 'pos': 0.391, 'compound': 0.8723}",0.8723
m/1155467-glory_road,Glory Road,Larry Ratliff,False,Rotten,Fresh,2006,"Disney runs history through the same Hollywood melodramatic redo that made Miracle, the Olympic hockey saga, such a crowd pleaser in 2004 and The Rookie a winning baseball film in 2002.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.872}",0.872
m/chariots_of_fire,Chariots of Fire,James Rocchi,False,Certified-Fresh,Fresh,2002,"A roaringly good examination of competition, nationalism, conscience, and faith played out against a inspiring backdrop of sheer physical exertion and achievement.",male,"['Art House & International', 'Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.872}",0.872
m/1158528-goal,Goal! The Dream Begins (Goal!: The Impossible Dream),Shawn Levy,False,Rotten,Fresh,2006,"There's enough realism to keep a soccer buff like me happy, but the film is aimed at the young at heart, and I think they'll love it.",mostly_male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.872}",0.872
m/1197992-perfect_game,The Perfect Game,Ryan Cracknell,False,Rotten,Fresh,2013,The Perfect Game proves that you don't always have to reach for lofty heights to work. It's certainly not a classic. It's a simple pleasure for those times when that's all you need.,mostly_male,"['Drama', 'Kids & Family', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.712, 'pos': 0.288, 'compound': 0.872}",0.872
m/1208128-tyson,Tyson,Jeffrey M. Anderson,False,Certified-Fresh,Fresh,2009,"It appears that Toback is out to protect and defend his friend as much as anything else, and so -- while Tyson is indeed fascinating -- it's also a missed opportunity.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.056, 'neu': 0.636, 'pos': 0.308, 'compound': 0.872}",0.872
